org	name	tbl1	tbl2	tbl3	tbl4	tbl5	tbl6	value1	value2	value3	value4	value5	value6	desc1	desc2	desc3	desc4	type	text1	text2	perm1	perm2	perm3	perm4	perm5	perm6	perm7	perm8	perm9	perm10	perm11	perm12	perm13	perm14	perm15	perm16	perm17	perm18	perm19	perm20	oleptr	desc5	desc6	desc7	desc8	tbl7	tbl8	tbl9	tbl10	tbl11	tbl12	tbl13	tbl14	tbl15	tbl16	value7	value8	value9	value10	value11	value12	value13	value14	value15
P30126	Rose Garden ADA	CIPJ	YES					20150101	99991231		"1,918,484"	0	0					N		"Address the most importand accessiblity issues from the parking area to the main destination at the International Rose Garden park. Funded by general obligation bonds, passed in November 2014."																						International Rose Garden ADA				BOB005	YES	BZA009	BCP003	NO	HIGH	PK	BPR008			0	0	0	0	"2,148,458"				0
PK	Portland Parks and Recreation							1012000	12319999									C																																		PK										PR		
R00000	Fire Balance Conv	CIPJ						20000101	99991231		0	0	0					N																								Fire Balance Conversion						BZA010				FR	BPR032			0	0	0	0	0				0
R00001	08-09 Fire Apparatus	CIPJ	YES					20000101	99991231	FIR000003	Ongoing	0	0					N	"This project provides for the replacement of fire apparatus. Portland Fire & Rescue's (PF&R) goal is to replace front line fire engines and trucks after 15 years or 120,000 miles and place them in reserve status for an additional 5 years.  With the current funding level, however, PF&R does not have sufficient resources to carry out the 15-year-or-120,000-mile apparatus replacement plan.  



The FY 2009-10 apparatus replacement budget will be used to purchase three fire engines."	"This project provides for the replacement of fire apparatus. Portland Fire & Rescue's (PF&R) goal is to replace front line fire engines and trucks after 15 years or 120,000 miles and place them in reserve status for an additional 5 years. With the current funding level, however, PF&R does not have sufficient resources to carry out the 15-year or 120,000-mile apparatus replacement plan. The FY 2015-16 apparatus replacement budget will be used to purchase three fire engine."																						Apparatus Replacement				BOB005	NO	BZA008	BCP004			FR	BPR001			0	0	0	0					0
R00002	Apparatus Repl GO Bd	CIPJ	YES	NO	NO	NO	NO	20000101	99991231		"21,020,000"	0	0					N		"This project provides for the replacement of Portland Fire & Rescue's emergency response apparatus. In November 2010, the citizens of Portland approved a general obligation bond in the amount of $72.4 million, of which $19.8 million is dedicated to fire apparatus replacement. The bond proceeds were the primary funding source for the replacement of fire apparatus through FY 2015-16. Frontline fire engines and trucks are replaced after 15 years, or 120,000 miles, and then are kept in reserve status for an additional five years. The FY 2015-16 budget funded the procurement of two brush units and completed the payments for three ladder trucks, two air light rehab units and nine engines. Funding sources include $19.8 million in bond proceeds and $1.22 million in federal grants."																						Apparatus Replacement				BOB005	YES	BZA008	BCP004	NO	HIGH	FR	BPR001	BSP007		0	0	0	0	"19,800,000"				0
R00003	Vocational Train Ctr	CIPJ						20000101	99991231									N																														BZA002	BCP004				BPR010											
R00005	MMRS GRANT CAP ASSET	CIPJ						20000101	99991231									N																														BZA010	BCP004															
R00007	Apparatus Replacemnt	CIPJ						20160501	99991231									N																																														
R00023	Fire Emergency Grant	CIPJ						20140601	99991231									N																															BCP004															
S00001	PSSRP CAD Replacemen	CIPJ	YES					20000101	99991231	OMF000338	"14,520,000"	0	"556,700"					N	This CIP is to replace the CAD system.  The Computer Aided Dispatch (CAD) is used for emergency dispatch functions for City bureaus including Police and Fire as well as several external agencies such as the Port of Portland and the Cities of Gresham and Fairfield.	"This project replaces the Computer-Aided-Dispatch (CAD) system, which is used for emergency dispatch functions for City bureaus, including Police and Fire bureaus, as well as several external agencies."																						CAD Replacement Project				BOB005	NO	BZA008	BCP004	NO		MF	BPR036	BSP002		"1,068,000"	"1,068,000"	"1,068,000"	"1,068,000"	"14,520,000"				0
S00002	PSSRP Radio Sys Stab	CIPJ	YES					20000101	99991231	OMF000337	"50,390,000"	0	0					N	"This project covers the study, development, and eventual replacement of the 800 MHz public safety radio system."	"This project covers the study, development, and eventual replacement of the 800 MHz Radio System and assumes no inclusion of regional and/or State participation."																						Radio Replacement Project				BOB005	NO	BZA008	BCP004	NO		MF	BPR036	BSP002		0	0	0	0	"50,390,000"				0
S00003	PSSRP PPDS Replaceme	CIPJ	YES					20000101	99991231	OMF000339	"13,451,955"	0	"1,925,984"					N	This CIP is to replace the PPDS system.  The Portland Police Data System (PPDS) is a legacy Police Records Management System used by the Portland Police Bureau as well as many local and state law enforcement agencies.	"The project replaces the Portland Police Data System (PPDS), a legacy Police Records Management System used by the Portland Police Bureau as well as many local and state law enforcement agencies. Funding for this project comes from the General Fund."																						RegJIN Project				BOB005	NO	BZA008	BCP004	NO	COMPLETE	MF	BPR036	BSP002		"1,925,984"	"1,925,984"	"1,925,984"	"1,925,984"	"11,430,000"				0
S00004	EBS Project	CIPJ						20000101	99991231	OMF000173	"27,908,855"	0	0					N																								EBS Project						BZA008	BCP001			MF	BPR036	BSP003		0	0	0	0	"27,908,855"				0
S00005	RMIS CIP Project	CIPJ	NO	NO	YES	NO	NO	20000101	99991231	OMF000419	"500,000"	0	0					N		"Purchase, install, and maintain a modern Risk Management Information System (RMIS) requiring an estimated one-time acquisition cost of $500,000 (with bureaus reimbursing Risk Management for part of the aquisition cost through a total $50,000 annual contribution for five years beginning with FY 2009-10) and an anticipated annual maintenance cost of $85,000/per year over the life of the contract with a vendor.  This project is funded by IA revenues.                                                                                                                               

"																						Risk Management Information System Project				BOB002	NO	BZA008	BCP001			MF	BPR038			"85,000"	"85,000"	"85,000"	"85,000"	"500,000"				0
S00006	EBS Project Phase II	CIPJ				YES		20000101	99991231		0	0	0					N		"This add package request is to enhance the functionality of the SAP system in FY 2009-10. Expanded features and or functions within the SAP system to enhance or improve the ability of the city to execute the business requirements which may include but are not limited to the following:



-Business processes, functionality, reporting and analysis to more effectively manage all financial activities (contracts,  budgets, spending, payroll, etc)

-Business processes, functionality and reporting to more effectively manage Human Resource activities (Recruiting,  Personnel actions, etc)

-Integration of additional functionality into SAP to reduce redundant computer systems and replace outdated computer  systems in the City. 

"																						EBS Project Phase II				BOB001	NO	BZA008	BCP001			MF	BPR036	BSP003		0	0	0	0	0				0
S00007	PSSRP FIRE RMS REPLC	CIPJ	YES					20000101	99991231	OMF000338	"1,885,289"	0	0					N		This project develops technology solutions to support Portland Fire and Rescue. Funding for this project comes from the General Fund.																						Fire RMS Re-Platforming				BOB001	NO	BZA008	BCP004	NO	OPTIMAL	MF	BPR036	BSP002		0	0	0	0	"1,250,000"				0
S00008	PSSRP Radio Sys Rep	CIPJ	YES					20000101	99991231	OMF000337	"43,350,948"	0	0					N		"This project covers the study, development and eventual replacement of the 800 MHz Radio System, and assumes no inclusion of Regional and/or State participation. A sustainment plan is under development; net operations and maintenance costs will be determined as part of this process. Sources of funding for this project include the General Fund and funds from the Public Safety GO Bond sales."																						Radio System Replacement				BOB005	YES	BZA008	BCP004	NO	OPTIMAL	MF	BPR036	BSP002		0	0	0	0	"45,197,000"				0
S00010	Business Objects	CIPJ	NO	NO				20000101	99991231		"500,000"	0	"76,394"					N		The Business Objects software will work with SAP to provide enhanced custom reports available to end users.  The project started in the winter of FY 2010 and will be completed in early FY 2011.  This project represents the implementation costs for FY 2011 and the ongoing software maintenance costs per the contract for the next five years.																						Business Objects				BOB002		BZA008	BCP001			MF	BPR043			"76,394"	"76,394"	"76,394"	"76,394"	"500,000"				0
S00011	FPDR FoxPro Rebuild	CIPJ	YES	NO	NO	YES	YES	20000101	99991231		"583,382"	0	"36,427"					N		"The rebuild of Fire & Police Disability & Retirement's (FPDR) FoxPro database in SQL server was completed in FY 2012-13. All expenses charged to this project in FY 2013-14 and beyond are for capital improvements to the new database. Capital expenses are estimated at $35,000 to $55,000 per year for the life of the forecast. The funding source for this project is the dedicated FPDR property tax levy."																						Database Capital Improvements				BOB005	YES	BZA008	BCP001	NO	COMPLETE	DR	BPR014			"45,000"	"49,000"	"51,000"	"51,000"	"412,250"				0
S00012	TECHNOLOGY ADVANCEME	CIPJ						20000101	99991231		"11,840,828"	0	"186,676"					N		The Information Technology Advancement Project (ITAP) includes replacement of the bureau's permitting and case tracking software (TRACS). The project is funded by license and permit fee revenues.																						Information Technology Advancement Project				BOB005	YES	BZA008	BCP002	NO	HIGH	DS	BPR023			"194,852"	"203,502"	"212,660"	"222,230"	"9,192,168"				0
S00013	ESS/MSS	CIPJ						20000101	99991231									N																														BZA008	BCP001				BPR043											
S00014	LEARNING SOLUTION	CIPJ						20000101	99991231									N																														BZA008	BCP001				BPR043	BSP003										
S00015	TREASURY MODULE	CIPJ						20000101	99991231									N																														BZA008	BCP001				BPR043											
S00016	FMLA	CIPJ						20000101	99991231									N																														BZA008	BCP001				BPR043											
S00017	DATA COPY & TEST	CIPJ						20000101	99991231									N																														BZA008	BCP001				BPR043											
S00018	WINSHUTTLE	CIPJ						20000101	99991231									N																														BZA008	BCP001				BPR043											
S00019	HCM FORMS & PROCESS	CIPJ				YES		20000101	99991231		"467,600"	0	0					N		"This project replaces paper forms and approvals with SAP HCM technologies to make the business, approval and auditing processes changes more efficient, accurate and transparent. This project is funded by IA revenues."																						HCM Forms & Processes				BOB001	NO	BZA008	BCP001	NO	OPTIMAL	MF	BPR036			0	0	0	0	"450,000"				0
S00020	TIME CAPTURE	CIPJ						20000101	99991231		"445,062"		"445,062"					N		"The Time Capture project will implement and maintain a standard city-wide ""employee time capture"" solution as the next phase and continuation of the Time/Payroll process.  This project will include three interconnected efforts to roll out a new, improve version of the ESS time sheet to the entire City, including time and leave approvals; improved interfacing between SAP and existing time capture systems; and the implementation of third party time capture software interfaced to SAP."																										BOB002		BZA008	BCP001	YES		MF	BPR043							"445,062"				
S00021	PUB SECT COLL & DISB	CIPJ				YES		20000101	99991231		"400,000"							N		"This is a pilot project for a larger enterprise-wide system, which allows for the collection and disbursement of funds. The Office for Community Technology will be the pilot of the PSCD functionality. Implementation of the functionality will allow them to eliminate the manual system used to bill and collect millions of dollars of revenue with local cable franchises.This project is funded by interagency revenues."																						Public Sector Collections and Disbursements (PSCD)				BOB002	NO	BZA008	BCP001	YES	HIGH	MF	BPR036							"100,000"				
S00022	Processes and Forms	CIPJ						20000101	99991231									N																														BZA008	BCP001				BPR043											
S00023	CAFR Software Proj	CIPJ						20000101	99991231									N																														BZA008	BCP001				BPR048											
S00024	SAP Benefits Admin	CIPJ						20000101	99991231				0					N																														BZA008	BCP001				BPR043			0	0	0	0					
S00025	Mobile A/V Project	CIPJ						20000101	99991231		5712429	0	205000					N		"The bureauÍs one capital project is the Mobile Audio Visual (MAV) technology project. The bureau is requesting funding in FY 2014-15 to fully implement the multi-year MAV technology project. The project involves purchase of audio and video equipment units to install in patrol vehicles; wiring the patrol vehicles to accommodate the new technology; installing infrastructure to download and store the recorded data at each of the bureauÍs primary patrol hubs (Traffic Division and Central, East, North, and Southeast Precincts); and ongoing management, storage, and retrieval of the recorded data.  The project costs are: $797,000 in FY 2014-15, $893,000 in FY 2015-16, $988,000 in FY 2016-17, $1.082 million in FY 2017-18, $1.180 million in FY 2018-19, and thereafter $916,000 ongoing. The bureau anticipates that MAV technology, through audio and video recordings, will provide evidence of crimes, improved public trust, complaint resolution, risk management, training opportunities, and support from community stakeholders. The technology is addressing issues of police legitimacy through transparency and accountability; this comports with the terms of the Department of JusticeÍs settlement agreement with the City."																						Police Mobile Audio Visual Technology Project					NO		BCP004	YES	HIGH	MF	BPR036			226000	248000	270000	292000	5712429				0
S00026	Trim Software	CIPJ						20000101	99991231									N																															BCP001															
S00027	ESS Deferred Comp	CIPJ						20000101	99991231									N																														BZA008	BCP001				BPR043											
S00028	Procurement Tech Upd	CIPJ						20000101	99991231									N																														BZA009	BCP001															
S00029	DBC Finance Software	CIPJ						20140601	99991231									N																												BOB005		BZA008	BCP001			MF	BPR050											
S00030	EBS Asset Mgmt Pilot	CIPJ				YES		20150101	99991231		"1,600,000"		0					N		"This is a pilot project for an intergrated Asset Management solution, which includes the implementation of the SAP Plant Maintenance (Work Order System) and Flexible Real Estate modules. The Facilities Services assets will be the pilot of the functionality. Implementation of the functionality will leverage the investment in SAP by saving money on external individual applications and improve efficiency by bringing all city facilities data into SAP. This project is funded by interagency revenues."																						Enterprise Asset Management Pilot				BOB001	YES	BZA008	BCP001	NO	MODERATE	MF	BPR036			0	0	0	0	"1,600,000"				
S00031	Dulles Grant MgmtSys	CIPJ						20140701	99991231									N																														BZA008	BCP001				BPR052											
S00032	IRS Data Exch Pgm	CIPJ						20140701	99991231									N																														BZA008	BCP001				BPR052											
S00033	VMC Roof replacement	CIPJ	NO	NO	NO			20151201	99991231		"2,500,000"	0	0					N		This project will replace the VMC roof as a needed improvement to the facility. The VMC suffers from significant deferred maintenance and has not seen capital investment since the original construction over 60 years ago. Repair needs are addressed on an urgency and public safety basis with the roof replacement occurring FY 2016-17. The project is funded by the annual repair budget from the SVVAF fund.																						VMC Roof Replacement				BOB005	YES	BZA009	BCP001	YES	MODERATE	MF	BPR010			0	0	0	0	"2,500,000"				0
S00034	Providence Park roof	CIPJ						20151201	99991231		"500,000"	0	0					N		"This project will replace half of the facility roof at Providence Park, which was not included in the earlier renovation projects that occurred in the last 15 years. The project is funded by the annual repair budget from the SVVAF fund."																						Providence Park Roof Replacement				BOB005	YES	BZA005		YES	MODERATE	MF	BPR010	BSP014		0	0	0	0	"500,000"				0
S00035	Procurement Sftware	CIPJ						20160301	99991231									N																														BZA009	BCP001															
S00703	P&D Copiers	CIPJ						20000101	99991231									N																																														
S00704	Risk Data Sys (Liab)	CIPJ						20000101	99991231			0						N																														BZA009	BCP001				BPR038											0
S00705	Risk Data Sys (WC)	CIPJ						20000101	99991231									N																														BZA009	BCP001				BPR038											
S00900	PatternStream	CIPJ						20000101	99991231									N																																														
S00901	Crisis Management	CIPJ						20000101	99991231									N																																														
S00902	Arts Tax Application	CIPJ						20000101	99991231									N																																														
S00903	Police Tracker Syste	CIPJ						20000101	99991231									N																																														
S00904	ECC Comm Equipment	CIPJ						20000101	99991231									N																																														
T00000	PDOT Balance Conv	CIPJ						20000101	99991231		0	0	0					N																								PDOT Balance Conversion						BZA010				TR	BPR004			0	0	0	0	0				0
T00001	E Burnside	CIPJ			YES	YES		20000101	99991231	PDT000160	"18,011,122"	"97,000"	0					N		"The East Burnside/Couch Couplet project extends from East 3rd Avenue to NE 14th Avenue along East Burnside Street and NE Couch Street. Specific project elements include converting Burnside to three vehicle travel lanes in the eastbound direction with on-street parking, converting NE Couch to two westbound lanes, a striped bike lane and signalized intersection between NE MLK Jr. Blvd and NE 14th Ave, a signalized intersection between the Burnside Bridge and NE 14th Avenue, preserving existing street trees and streetlights, maximizing on-street parking, and constructing new curb extensions for pedestrian crossing and stormwater planters.

"																						Burnside: Bridge-14th				BOB001		BZA002	BCP006			TR	BPR004			0	0	0	0	"18,011,122"				0
T00002	117th & Hazelwood	CIPJ						20000101	99991231	PDT000192	0	0	0					N																								117th & Hazelwood Street Improvements						BZA002	BCP006			TR	BPR004			0	0	0	0	0				0
T00003	CH: Mult-TF	CIPJ			YES	YES		20000101	99991231	PDT000159	"468,737"	0	0					N		"The goal of the project is to expand the two vehicular travel lanes to include bike lanes, sidewalks, and stormwater treatment. This project will refine the existing concept plan to prepare for preliminary engineering. Refinement will involve engineering alternatives analysis.  The total budgeted for the refinement is $584,000. One product of the refinement will be a better cost estimate for the selected alternative."																						Capitol Highway: Multnomah Blvd-Taylor Ferry				BOB001		BZA005	BCP006			TR	BPR004			0	0	0	0	"468,737"				0
T00004	Central Eastside Bri	CIPJ						20000101	99991231	PDT000132	0	0	0					N																								Central Eastside Bridgehead						BZA004	BCP006			TR	BPR004			0	0	0	0	0				0
T00005	Cully Blvd	CIPJ	YES		YES	YES		20000101	99991231	PDT000110	"5,463,226"	0	0					N		"The Cully Boulevard Green Street project extends from NE Cully Boulevard between NE Prescott Street and NE Killingsworth Street. Bike lanes, sidewalks with street trees, and on-street parking will provide adequate separation between modes so that traveling along Cully is safer."																						Cully Boulevard: NE Prescott-Killingsworth				BOB001	NO	BZA002	BCP006			TR	BPR004			0	0	0	0	"5,463,226"				0
T00006	Division SC	CIPJ	YES		YES	YES		20000101	99991231	PDT000112	"6,086,000"	0	0					N		"The Division Streetscape and Reconstruction Project is the result of the collaborative work of the Division Vision Coalition and the Bureau of Planning and Sustainability to develop the 2006 Council adopted Division Green Street/Main Street Plan. The project includes pavement rehabilitation, streetscape, and green street improvements on SE Division between SE 10th and Cesar Chavez Avenues, such as curb extensions, bioswales, stormwater planters, new street trees, new bike infrastructure, public art, and combined sewer repairs. The project is funded by local transportation and Bureau of Environmental Services funds as well as federal transportation funds."																						"Division Streetscape/Recon, SE"				BOB001	NO	BZA004	BCP006	NO	MODERATE	TR	BPR046			0	0	0	0	"5,980,194"				0
T00007	Downtown Mall LRT	CIPJ			YES	YES		20000101	99991231	PDT000142	"42,609,099"	0	0					N		"This project adds a light rail line to SW 5th and SW 6th from SW Glisan to Jackson, extending the transit mall to PSU. Construction took place through FY 2008-09. PBOT staff will provide technical assistance to TriMet on traffic, streetscape, access, and other issues; assist with permitting; and provide other support as needed. This project and the I-205 LRT project are jointly considered to be the ""south"" portion of the South-North LRT concept. Without the downtown mall LRT segment, the light rail system will not be able to expand due to limited capacity on the existing cross-mall system."																						Downtown Mall Light Rail Transit				BOB001		BZA005	BCP006			TR	BPR004			0	0	0	0	"42,609,099"				0
T00008	Gateway: 102nd Ave	CIPJ						20000101	99991231	PDT000111	0	0	0					N		Parks will provide plant establishment work on this project.																						Gateway: SE 102nd Ave						BZA002	BCP006			TR	BPR004			0	0	0	0	0				0
T00009	Gibbs Ped Br	CIPJ			YES	YES		20000101	99991231	PDT000180	"13,913,162"	0	0					N		"The project originated in the Transportation System Plan and was supported by the Portland Aerial Tram, Inc. and the Corbett Terwilliger Lair Hill Neighborhoods (now South Portland Neighborhood Association). The project is to design and construct SW Gibbs Street Pedestrian Bridge over the I-5 freeway from SW Moody Ave to SW Kelly Ave. Construction started January 2011 and will be completed by 2012 calendar year end.  The project is funded by federal and local transportation funds as well as urban renewal funds."																						"Gibbs Street Pedestrian Bridge, SW"				BOB002	NO	BZA005	BCP006	NO		TR	BPR045			0	0	0	0	"13,689,836"				0
T00010	Hawthorne: 20th - 55	CIPJ						20000101	99991231	PDT000022	"5,424,726"	0	0					N																								SE Hawthorne: 20th - 55th Streets						BZA002	BCP006			TR	BPR004			0	0	0	0	"5,424,726"				0
T00011	Kenton: Denver St Im	CIPJ	YES		YES	YES		20000101	99991231	PDT000184	"2,722,170"	0	0					N		"Design and construct streetscape improvements for N Denver between Watts and Argyle Streets. Improvements include new wider sidewalks, new street trees, pedestrian-scaled streetlights, and other streetscape furnishings. Preliminary engineering began in FY 2007-08, and construction will take place in FY 2008-09 and FY 2009-10."																						Kenton: North Denver St Improvements				BOB001		BZA001	BCP006			TR	BPR004			0	0	0	0	"2,722,170"				0
T00012	Killingsworth: Comme	CIPJ	YES			YES		20000101	99991231	PDT000161	"3,728,896"	"40,000"	0					N		"This project is the next phase of streetscape improvements recommended in the Killingsworth Street Improvements Planning project report, adopted by City Council on August 7, 2003. Improvements include new sidewalks with architectural scoring, new street trees, and street lighting and stormwater facilities. This is phase II of a multi-phase project. Construction is expected to begin in winter of 2015. Primary funding is through revenues from the Portland Development Commission's Interstate Corridor Urban Renewal Area."																						"Killingsworth: Commercial-MLK, N/NE"				BOB005	NO	BZA002	BCP006	NO	LOW	TR	BPR045			0	0	0	0	"2,832,290"				0
T00013	Lake Oswego Trolley	CIPJ			YES	YES		20000101	99991231	PDT000188	0	0	0					N	Lake Oswego to Portland Transit Corridor Study is an alternative analysis managed by Metro to examine alternative transportation improvements between Lake Oswego and Portland.	"The 2009 Portland Streetcar master plan identified areas of north and northeast Portland for potential future line extensions, additionally, a current priority is Closing the Loop between OMSI and South Waterfront.  The purpose of this project is to provide seed money for project development should a partnership opportunity arise.  Funding is provided by local transportation dollars."																						Lake Oswego Trolley				BOB002	NO	BZA005	BCP006	NO		TR	BPR004			0	0	0	0	"27,000"				0
T00014	Portland Streetcar E	CIPJ			YES	YES		20000101	99991231	PDT000148	"148,549,832"	"2,053,640"	0					N		"The Portland Streetcar Eastside Extension Project (Loop Project) is the result of the collaborative effort to implement the Central City Plan, as well to district plans related to development and circulation.  The Loop Project will extend streetcar service to the Lloyd District and the Central Eastside. It will help stimulate and support new high-density, mixed-use development in the Central City east of the Willamette River. A majority of civil engineering, trackwork and electrification elements was completed by December 2011; operations are scheduled to begin in September 2012.  The majority of the funding is federal transit funds with the balance coming from the State and from local, both public and private, sources.."																						"Portland Streetcar Eastside Ext, NE/SE"				BOB002	NO	BZA008	BCP006	NO		TR	BPR047			0	0	0	0	"128,272,832"				0
T00015	Russell Street Impro	CIPJ	YES		YES	YES		20000101	99991231	PDT000183	"1,439,174"	0	0					N		"Project limits for this project are N Russell St/Interstate to I-5, N Mississippi Ave/Russell to Interstate, and N Albina Ave/Russell to Interstate. All three streets include two travel lanes with parking, which would not change. Improvements include new sidewalks with architectural scoring, new crosswalks, curb extensions, street trees, public art, and pedestrian-scaled streetlights."																						Russell Street Improvements				BOB001		BZA001	BCP006			TR	BPR004			0	0	0	0	"1,439,174"				0
T00016	S Waterfront Transpo	CIPJ						20000101	99991231	PDT000194	0	0	0					N																								South Waterfront Transportation Plan						BZA005	BCP006			TR	BPR004			0	0	0	0	0				0
T00017	S Waterfront: Develo	CIPJ						20000101	99991231	PDT000193	0	0	0					N																								South Waterfront Development						BZA005	BCP006			TR	BPR004			0	0	0	0	0				0
T00018	St Johns/Lombard Ped	CIPJ	YES		YES	YES		20000101	99991231	PDT000135	"2,654,000"	"10,000"	0					N		"The project will construct pedestrian crossing improvements in conjunction with freight mobility improvements within the St Johns Town Center of North Portland.  The project implements elements of the St Johns Truck Strategy to improve freight access through North Portland and address neighborhood livability issues associated with freight movement through the St Johns Town Center.  The project also implements elements of St Johns/ Lombard Plan to improve pedestrian safety in support of commercial revitalization of the St Johns business district.



"																						St Johns/Lombard Pedestrian Improvements				BOB001		BZA001	BCP006			TR	BPR004			0	0	0	0	"2,654,000"				0
T00019	W Burnside Prelimina	CIPJ	YES		YES	YES		20000101	99991231	PDT000191	"2,100,000"	0	0					N		"The West Burnside / Couch Couplet project extends from NW 2nd Ave to NW 16th along West Burnside and  NW Couch.  The project will convert NW Couch Avenue to a one way street west-bound and W. Burnside to a one way street eastbound.  Benefits for the change will lessen pedestrian crossing conflicts in the district, while allowing left turns (currently prohibited) within the project limits.  Additional benefits would be added parking on Burnside, signalization intersections and ADA compliance upgrades at  all intersections."																						West Burnside Preliminary				BOB001		BZA007	BCP006			TR	BPR004			0	0	0	0	"2,100,000"				0
T00020	122nd & Airport Way	CIPJ						20000101	99991231	PDT000173	0	0	0					N																								NE 122nd & Airport Way						BZA002	BCP006			TR	BPR011			0	0	0	0	0				0
T00021	47th & Columbia	CIPJ	YES	YES	YES	YES		20000101	99991231	PDT000171	"3,835,503"	0	0					N		Widen and channelize the intersection to provide for additional capacity in the Airport district by installing signal and turn-lane improvements to Alderwood/82nd and NE Alderwood/Cornfoot intersections to improve freight mobility within the Columbia Corridor freight district.																						NE 47th St & Columbia				BOB005		BZA002	BCP006			TR	BPR011			0	0	0	0	"3,835,503"				0
T00022	Alderwood: 82nd & Co	CIPJ	YES	YES	YES	YES		20000101	99991231	PDT000174	"2,355,066"	0	0					N		Install signal and turn-lane improvements to Alderwood/82nd and NE Alderwood/Cornfoot intersections to improve freight mobility within the Columbia Corridor freight district.																						Alderwood: NE 82nd & Columbia				BOB005		BZA002	BCP006			TR	BPR011			0	0	0	0	"2,355,066"				0
T00023	Col / Killingsworth	CIPJ						20000101	99991231	PDT000046	0	0	0					N																								Columbia BLvd & Killingsworth Street Improvements						BZA002	BCP006			TR	BPR011			0	0	0	0	0				0
T00024	Columbia Blvd/MLK Bl	CIPJ	YES		YES	YES		20000101	99991231	PDT000117	"3,850,187"	0	0					N		This project was identified in the 2006 Freight Master Plan as a Tier One project. It includes construction of a right turn lane from NE Columbia Blvd to NE Martin Luther King Jr. Blvd and installation of a new traffic signal. The project is currently in the right-of-way acquisition process with construction expected to begin in spring 2016. Funding is primarily federal grants with local match.																						"Columbia Blvd/MLK Blvd, N"				BOB001	YES	BZA002	BCP006	NO	LOW	TR	BPR047			0	0	0	0	"2,486,234"				0
T00025	Going St Bridge	CIPJ	NO		YES	YES		20000101	99991231	PDT000147	"4,290,000"	0	0					N		Seismic retrofit of bridge to accommodate current standards and maintain access to Swan Island and UPRR Albina Yard. Design began in the fall of 2008.																						Going St Bridge				BOB002		BZA001	BCP006			TR	BPR011			0	0	0	0	"4,290,000"				0
T00026	Leadbetter RR Overcr	CIPJ			YES	YES		20000101	99991231	PDT000164	"9,003,668"	0	0					N		"The purpose of the N Leadbetter Road Railroad Grade Separation Crossing is to eliminate conflicts between unit trains and vehicular traffic on 142 acres of industrial development. The project includes design and construction of a new bridge separating vehicular freight and employee traffic from two (one existing and a second proposed) rail tracks. Funding for this project comes from a mix of federal, state, and Port of Portland funds."																						Leadbetter Railroad Overcrossing				BOB002		BZA001	BCP006			TR	BPR011			0	0	0	0	"9,003,668"				0
T00027	Lombard: Columbia Sl	CIPJ			YES	YES		20000101	99991231	PDT000162	"2,229,000"	0	0					N		The project will retain a crucial freight connection between Terminal 5 and industrial businesses in Rivergate that depend on heavy freight movement via the project bridge. This project will replace the concrete deck of this existing bridge so the bridge may continue to serve the freight community by carrying overweight loads.																						Lombard: Columbia Slough Overcrossing				BOB002	NO	BZA001	BCP006			TR	BPR011			0	0	0	0	"2,229,000"				0
T00028	St Johns Truck Strat	CIPJ						20000101	99991231	PDT000143	0	0	0					N																								St Johns Truck Strategy						BZA001	BCP006			TR	BPR011			0	0	0	0	0				0
T00029	152nd Ave LID	CIPJ						20000101	99991231	PDT000185	0	0	0					N																								152nd Ave Local Improvement District						BZA004	BCP006			TR	BPR013			0	0	0	0	0				0
T00031	LID Street Design	CIPJ	YES		YES	YES		20000101	99991231	PDT000047	"753,400"	0	0					N		"This is a placeholder for future Local Improvement District (LID) projects to be budgeted in the CIP after City Council approves property owners' request to form an LID to design, construct and finance transportation and stormwater infrastructure improvements. All project funding will be provided by the owners of benefiting properties."																						LID Street Design				BOB005	YES	BZA008	BCP006	NO	LOW	TR	BPR045			0	0	0	0	"1,473,922"				0
T00033	Pre-LID Street Desig	CIPJ	YES		YES	YES		20000101	99991231	PDT000041	"180,000"	0	0					N		"The costs of scoping and estimating LID projects are recovered at final assessment after completion of the project, but pre-LID estimates for projects that do not move forward cannot be recovered from property owners in the absence of constructing transportation and stormwater infrastructure improvements. It is not known beforehand whether an LID will move forward. However, those that do move forward provide considerable leverage to PBOT and advance Citywide objectives. These projects scope and estimate street, sidewalk, and stormwater improvements Citywide that require property owners to provide LID funding. Funding is from General Transportation Revenues."																						Pre-LID Street Design				BOB005	YES	BZA008	BCP006	NO	LOW	TR	BPR045			0	0	0	0	"150,000"				0
T00035	135th Ave & Prescott	CIPJ						20000101	99991231	PDT000166	0	0	0					N																								NE 135th Ave & Prescott Street Improvements						BZA002	BCP006			TR	BPR016			0	0	0	0	0				0
T00036	Bikeway Network Comp	CIPJ			YES	YES		20000101	99991231	PDT000060	"300,000"	0	0					N		"This small on-going project supports PortlandÍs land-use, transportation, and climate action goals.  Gaps in PortlandÍs existing bikeways present significant barriers to bicyclists, which can be remedied through modest expenditures to address the most critically needed annual improvements. Through construction to close these gaps in the bikeways, bicycling might increase as disincentives to usage are eliminated, and connections are improved.  Funding is provided by  general transportation revenue."																						"Bikeway Network Completion, CW"				BOB002	NO	BZA008	BCP006	NO		TR	BPR044			0	0	0	0	"300,000"				0
T00037	Corbett Traffic Phas	CIPJ						20000101	99991231	PDT000092	0	0	0					N																								Corbett Traffic Calming Phase II						BZA005	BCP006			TR	BPR016			0	0	0	0	0				0
